2  mpge112_d00 1532694750.902432769500 mpge112_d01 1532694750.907364681250 0.004931911750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55760 tg  32858:456850846:1:0   0:0:31672157251153779:31672169411403017 <<0.000000>><<1532695352.728014>> 
3  mpge112_d00 1532694750.902484551000 mpge112_d01 1532694750.908543065250 0.006058514250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55760 tg  32858:456850846:1:1   472142227942926:472142228037615:31672169411627939:31672169415055051 <<1532695296.015308>><<1532695352.729194>> 
4  mpge112_d00 1532694750.902527243000 mpge112_d01 1532694750.909722253750 0.007195010750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55760 tg  32858:456850846:1:2   472142228047713:472142228070357:31672169415125762:31672169418640401 <<1532695296.015322>><<1532695352.730354>> 
5  mpge112_d00 1532694750.902569919750 mpge112_d01 1532694750.910900637500 0.008330717750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55760 tg  32858:456850846:1:3   472142228077206:472142228096718:31672169418710323:31672169422277972 <<1532695296.015332>><<1532695352.731530>> 
6  mpge112_d00 1532694750.902623370250 mpge112_d01 1532694750.912079811000 0.009456440750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55760 tg  32858:456850846:1:4   472142228104692:472142228123439:31672169422348056:31672169425908585 <<1532695296.015344>><<1532695352.732704>> 
7  mpge112_d00 1532694750.902667790750 mpge112_d01 1532694750.913258195000 0.010590404250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55760 tg  32858:456850846:1:5   472142228130423:472142228147748:31672169425978404:31672169429546225 <<1532695296.015354>><<1532695352.733880>> 
8  mpge112_d00 1532694750.902720645000 mpge112_d01 1532694750.914437383500 0.011716738500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55760 tg  32858:456850846:1:6   472142228153139:472142228169816:31672169429617859:31672169433334108 <<1532695296.015363>><<1532695352.735105>> 
9  mpge112_d00 1532694750.902762755750 mpge112_d01 1532694750.915615752250 0.012852996500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55760 tg  32858:456850846:1:7   472142228177187:472142228194188:31672169433403965:31672169436828566 <<1532695296.015373>><<1532695352.736234>> 
10  mpge112_d00 1532694750.902806520500 mpge112_d01 1532694750.916794136250 0.013987615750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55760 tg  32858:456850846:1:8   472142228202000:472142228267619:31672169436898464:31672169440560290 <<1532695296.015404>><<1532695352.737441>> 
11  mpge112_d00 1532694750.902859449500 mpge112_d01 1532694750.917973309750 0.015113860250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55760 tg  32858:456850846:1:9   472142228272686:472142228293503:31672169440626244:31672169444105354 <<1532695296.015415>><<1532695352.738587>> 
