2  mpge112_d00 1532695616.549809605000 mpge112_d01 1532695616.554781377250 0.004971772250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:40627 tg  32869:456850846:1:0   0:0:31674841010903174:31674846712976135 <<0.000000>><<1532696218.384812>> 
3  mpge112_d00 1532695616.559649527000 mpge112_d01 1532695616.564528793000 0.004879266000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:40627 tg  32869:456850846:1:1   472225775641326:472225775742189:31674846713199507:31674846743308016 <<1532696161.659387>><<1532696218.394619>> 
4  mpge112_d00 1532695616.569649875250 mpge112_d01 1532695616.574542224500 0.004892349250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:40627 tg  32869:456850846:1:2   472225799693817:472225799721429:31674846743374122:31674846774244535 <<1532696161.669403>><<1532696218.404622>> 
5  mpge112_d00 1532695616.579654723500 mpge112_d01 1532695616.584536478000 0.004881754500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:40627 tg  32869:456850846:1:3   472225823668089:472225823684109:31674846774310323:31674846805189168 <<1532696161.679413>><<1532696218.414627>> 
6  mpge112_d00 1532695616.589660778750 mpge112_d01 1532695616.594555139500 0.004894360750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:40627 tg  32869:456850846:1:4   472225847631912:472225847647500:31674846805255515:31674846836162590 <<1532696161.689423>><<1532696218.424642>> 
7  mpge112_d00 1532695616.599679321000 mpge112_d01 1532695616.604559779250 0.004880458250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:40627 tg  32869:456850846:1:5   472225871597094:472225871612304:31674846836228911:31674846867117634 <<1532696161.699433>><<1532696218.434651>> 
8  mpge112_d00 1532695616.609679103000 mpge112_d01 1532695616.614574834750 0.004895731750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:40627 tg  32869:456850846:1:6   472225895560224:472225895574930:31674846867184374:31674846898065430 <<1532696161.709442>><<1532696218.444657>> 
9  mpge112_d00 1532695616.619684577000 mpge112_d01 1532695616.624564275250 0.004879698250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:40627 tg  32869:456850846:1:7   472225919519907:472225919534604:31674846898132231:31674846928992883 <<1532696161.719451>><<1532696218.454657>> 
10  mpge112_d00 1532695616.629701972000 mpge112_d01 1532695616.634622126750 0.004920154750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:40627 tg  32869:456850846:1:8   472225943478987:472225943492856:31674846929058568:31674846960081061 <<1532696161.729458>><<1532696218.464709>> 
11  mpge112_d00 1532695616.639703482500 mpge112_d01 1532695616.644581973500 0.004878491000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:40627 tg  32869:456850846:1:9   472225967438823:472225967453520:31674846960147677:31674846990899911 <<1532696161.739467>><<1532696218.474673>> 
