2  mpge112_d00 1532695519.482766986000 mpge112_d01 1532695519.487698793500 0.004931807500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:0   0:0:31674541169555248:31674546500863380 <<0.000000>><<1532696121.316682>> 
3  mpge112_d00 1532695519.483786434000 mpge112_d01 1532695519.488877162250 0.005090728250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:1   472216242710853:472216242799656:31674546501091929:31674546504580669 <<1532696064.592885>><<1532696121.317884>> 
4  mpge112_d00 1532695519.484791085000 mpge112_d01 1532695519.490056350750 0.005265265750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:2   472216245205527:472216245228711:31674546504650209:31674546508093427 <<1532696064.593900>><<1532696121.319020>> 
5  mpge112_d00 1532695519.485800221500 mpge112_d01 1532695519.491234704750 0.005434483250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:3   472216247629668:472216247653914:31674546508163394:31674546511750766 <<1532696064.594913>><<1532696121.320202>> 
6  mpge112_d00 1532695519.486810580000 mpge112_d01 1532695519.492413893250 0.005603313250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:4   472216250053917:472216250072844:31674546511821074:31674546515387609 <<1532696064.595923>><<1532696121.321378>> 
7  mpge112_d00 1532695519.487819776000 mpge112_d01 1532695519.493592262250 0.005772486250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:5   472216252472487:472216252490559:31674546515453081:31674546519047455 <<1532696064.596933>><<1532696121.322561>> 
8  mpge112_d00 1532695519.488831803250 mpge112_d01 1532695519.494770676000 0.005938872750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:6   472216254891750:472216254911028:31674546519114223:31674546522790664 <<1532696064.597944>><<1532696121.323772>> 
9  mpge112_d00 1532695519.489842146750 mpge112_d01 1532695519.495949864500 0.006107717750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:7   472216257311274:472216257334683:31674546522855586:31674546526312334 <<1532696064.598956>><<1532696121.324910>> 
10  mpge112_d00 1532695519.490851357500 mpge112_d01 1532695519.497128233250 0.006276875750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:8   472216259733570:472216259751912:31674546526378997:31674546530060433 <<1532696064.599966>><<1532696121.326122>> 
11  mpge112_d00 1532695519.491875335500 mpge112_d01 1532695519.498307421750 0.006432086250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:9   472216262151150:472216262168718:31674546530125933:31674546533594873 <<1532696064.600976>><<1532696121.327265>> 
12  mpge112_d00 1532695519.492889657500 mpge112_d01 1532695519.499485805750 0.006596148250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:10   472216264567110:472216264587891:31674546533660071:31674546537244338 <<1532696064.601986>><<1532696121.328445>> 
13  mpge112_d00 1532695519.493897125000 mpge112_d01 1532695519.500664159750 0.006767034750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:11   472216266988551:472216267005381:31674546537309026:31674546540880081 <<1532696064.602996>><<1532696121.329621>> 
14  mpge112_d00 1532695519.494892120250 mpge112_d01 1532695519.501843363000 0.006951242750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:12   472216269405483:472216269417228:31674546540944933:31674546544507219 <<1532696064.604003>><<1532696121.330793>> 
15  mpge112_d00 1532695519.495904713750 mpge112_d01 1532695519.503021717000 0.007117003250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:13   472216271816736:472216271828112:31674546544573021:31674546548127502 <<1532696064.605010>><<1532696121.331964>> 
16  mpge112_d00 1532695519.496911615250 mpge112_d01 1532695519.504200905500 0.007289290250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:14   472216274226180:472216274238951:31674546548193559:31674546551756093 <<1532696064.606017>><<1532696121.333137>> 
17  mpge112_d00 1532695519.497912302500 mpge112_d01 1532695519.505379319250 0.007467016750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:15   472216276638504:472216276653183:31674546551822227:31674546555503387 <<1532696064.607026>><<1532696121.334349>> 
18  mpge112_d00 1532695519.498918622750 mpge112_d01 1532695519.506557658250 0.007639035500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:16   472216279054167:472216279065831:31674546555569844:31674546559063083 <<1532696064.608034>><<1532696121.335500>> 
19  mpge112_d00 1532695519.499925002500 mpge112_d01 1532695519.507736876500 0.007811874000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:17   472216281467229:472216281480405:31674546559128934:31674546562717644 <<1532696064.609042>><<1532696121.336681>> 
20  mpge112_d00 1532695519.500937014750 mpge112_d01 1532695519.508915230750 0.007978216000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:18   472216283880444:472216283892990:31674546562782091:31674546566320740 <<1532696064.610050>><<1532696121.337846>> 
21  mpge112_d00 1532695519.501947954250 mpge112_d01 1532695519.510094434000 0.008146479750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:19   472216286292156:472216286306232:31674546566386619:31674546569965135 <<1532696064.611058>><<1532696121.339025>> 
22  mpge112_d00 1532695519.502949163250 mpge112_d01 1532695519.511272832750 0.008323669500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:20   472216288707162:472216288718547:31674546570029917:31674546573595972 <<1532696064.612065>><<1532696121.340199>> 
23  mpge112_d00 1532695519.503955483500 mpge112_d01 1532695519.512451991500 0.008496508000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:21   472216291117083:472216291128567:31674546573660590:31674546577230129 <<1532696064.613072>><<1532696121.341374>> 
24  mpge112_d00 1532695519.504965245750 mpge112_d01 1532695519.513630345500 0.008665099750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39795 tg  32867:456850846:1:22   472216293526536:472216293537588:31674546577296476:31674546580998138 <<1532696064.614079>><<1532696121.342592>> 
