2  mpge112_d00 1532695115.512014389000 mpge112_d01 1532695115.516942486250 0.004928097250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:0   0:0:31673291444274391:31673297087374312 <<0.000000>><<1532695717.341540>> 
3  mpge112_d00 1532695115.512054786000 mpge112_d01 1532695115.518121644750 0.006066858750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:1   472181401833273:472181401927845:31673297087600998:31673297090992064 <<1532695660.623454>><<1532695717.342710>> 
4  mpge112_d00 1532695115.512097463000 mpge112_d01 1532695115.519300043500 0.007202580500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:2   472181401942326:472181401964682:31673297091062551:31673297094727812 <<1532695660.623470>><<1532695717.343918>> 
5  mpge112_d00 1532695115.512140140000 mpge112_d01 1532695115.520479217250 0.008339077250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:3   472181401972026:472181401990260:31673297094797648:31673297098236433 <<1532695660.623480>><<1532695717.345052>> 
6  mpge112_d00 1532695115.512182772250 mpge112_d01 1532695115.521657616000 0.009474843750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:4   472181401996020:472181402013228:31673297098374741:31673297101943633 <<1532695660.623490>><<1532695717.346251>> 
7  mpge112_d00 1532695115.512235701000 mpge112_d01 1532695115.522835970000 0.010600269000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:5   472181402019420:472181402038860:31673297102009257:31673297105563254 <<1532695660.623501>><<1532695717.347421>> 
8  mpge112_d00 1532695115.512278393000 mpge112_d01 1532695115.524015143500 0.011736750500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:6   472181402047248:472181402065095:31673297105628520:31673297109200188 <<1532695660.623512>><<1532695717.348597>> 
9  mpge112_d00 1532695115.512321591500 mpge112_d01 1532695115.525193944500 0.012872353000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:7   472181402072196:472181402089080:31673297109265702:31673297112822146 <<1532695660.623522>><<1532695717.349768>> 
10  mpge112_d00 1532695115.512375086500 mpge112_d01 1532695115.526373133000 0.013998046500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:8   472181402095866:472181402114991:31673297112888334:31673297116469557 <<1532695660.623532>><<1532695717.350948>> 
11  mpge112_d00 1532695115.512418285000 mpge112_d01 1532695115.527551517000 0.015133232000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:9   472181402122272:472181402139435:31673297116535822:31673297120224223 <<1532695660.623543>><<1532695717.352162>> 
12  mpge112_d00 1532695115.512472376250 mpge112_d01 1532695115.528729885750 0.016257509500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:10   472181402146977:472181402167209:31673297120291466:31673297123724184 <<1532695660.623554>><<1532695717.353293>> 
13  mpge112_d00 1532695115.512513905750 mpge112_d01 1532695115.529909074250 0.017395168500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:11   472181402174346:472181402191986:31673297123789794:31673297127469412 <<1532695660.623565>><<1532695717.354504>> 
14  mpge112_d00 1532695115.512557685500 mpge112_d01 1532695115.531087458250 0.018529772750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:12   472181402198538:472181402215989:31673297127536021:31673297130962127 <<1532695660.623575>><<1532695717.355634>> 
15  mpge112_d00 1532695115.512611180500 mpge112_d01 1532695115.532266646500 0.019655466000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:13   472181402222910:472181402240748:31673297131029038:31673297134617860 <<1532695660.623585>><<1532695717.356816>> 
16  mpge112_d00 1532695115.512653231500 mpge112_d01 1532695115.533445015500 0.020791784000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:14   472181402249496:472181402267838:31673297134684282:31673297138404441 <<1532695660.623596>><<1532695717.358040>> 
17  mpge112_d00 1532695115.512695342250 mpge112_d01 1532695115.534623399500 0.021928057250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:15   472181402276019:472181402293335:31673297138469597:31673297141943043 <<1532695660.623607>><<1532695717.359184>> 
18  mpge112_d00 1532695115.512749925250 mpge112_d01 1532695115.535802587750 0.023052662500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:16   472181402300508:472181402317878:31673297142007296:31673297145598467 <<1532695660.623617>><<1532695717.360366>> 
19  mpge112_d00 1532695115.512793198250 mpge112_d01 1532695115.536980971750 0.024187773500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:17   472181402323035:472181402343528:31673297145663022:31673297149209071 <<1532695660.623628>><<1532695717.361534>> 
20  mpge112_d00 1532695115.512847215000 mpge112_d01 1532695115.538160145250 0.025312930250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:18   472181402349378:472181402373813:31673297149273972:31673297152849091 <<1532695660.623641>><<1532695717.362710>> 
21  mpge112_d00 1532695115.512889325500 mpge112_d01 1532695115.539338529000 0.026449203500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:19   472181402383785:472181402402271:31673297152913901:31673297156476056 <<1532695660.623653>><<1532695717.363883>> 
22  mpge112_d00 1532695115.512933746000 mpge112_d01 1532695115.540517717500 0.027583971500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:55737 tg  32863:456850846:1:20   472181402409201:472181402426184:31673297156540433:31673297160168177 <<1532695660.623662>><<1532695717.365077>> 
