2  mpge112_d00 1532696156.550871268000 mpge112_d01 1532696156.555842578500 0.004971310500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49824 tg  32873:456850846:1:0   0:0:31676511763082757:31676516845318895 <<0.000000>><<1532696758.391748>> 
3  mpge112_d00 1532696156.560889244000 mpge112_d01 1532696156.565764829500 0.004875585500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49824 tg  32873:456850846:1:1   472317341549130:472317341642514:31676516845542143:31676516876174707 <<1532696701.658692>><<1532696758.401725>> 
4  mpge112_d00 1532696156.570908352750 mpge112_d01 1532696156.575787857250 0.004879504500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49824 tg  32873:456850846:1:2   472317365592765:472317365618667:31676516876241391:31676516907173748 <<1532696701.668707>><<1532696758.411748>> 
5  mpge112_d00 1532696156.580908134500 mpge112_d01 1532696156.585802108000 0.004893973500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49824 tg  32873:456850846:1:3   472317389566812:472317389582517:31676516907239751:31676516938128151 <<1532696701.678717>><<1532696758.421756>> 
6  mpge112_d00 1532696156.590931788000 mpge112_d01 1532696156.595826372500 0.004894584500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49824 tg  32873:456850846:1:4   472317413530383:472317413545458:31676516938193981:31676516969111376 <<1532696701.688727>><<1532696758.431774>> 
7  mpge112_d00 1532696156.600943550500 mpge112_d01 1532696156.605824619500 0.004881069000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49824 tg  32873:456850846:1:5   472317437494449:472317437509659:31676516969176958:31676517000071352 <<1532696701.698737>><<1532696758.441785>> 
8  mpge112_d00 1532696156.610942766000 mpge112_d01 1532696156.615837261000 0.004894495000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49824 tg  32873:456850846:1:6   472317461457750:472317461472735:31676517000136714:31676517031002071 <<1532696701.708747>><<1532696758.451786>> 
9  mpge112_d00 1532696156.620961293500 mpge112_d01 1532696156.625842288250 0.004880994750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49824 tg  32873:456850846:1:7   472317485417631:472317485433246:31676517031067805:31676517061982664 <<1532696701.718755>><<1532696758.461803>> 
10  mpge112_d00 1532696156.630966201500 mpge112_d01 1532696156.635844543500 0.004878342000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49824 tg  32873:456850846:1:8   472317509378853:472317509393046:31676517062048377:31676517092919045 <<1532696701.728763>><<1532696758.471805>> 
11  mpge112_d00 1532696156.640965983250 mpge112_d01 1532696156.645885989000 0.004920005750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49824 tg  32873:456850846:1:9   472317533337888:472317533352450:31676517092984772:31676517123968074 <<1532696701.738772>><<1532696758.481844>> 
