2  mpge112_d00 1532689279.560755282750 mpge112_d01 1532689279.565736323500 0.004981040750  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39996 tg  32852:456850846:1:0   0:0:31655242009494915:31655247473755912 <<0.000000>><<1532689881.327022>> 
3  mpge112_d00 1532689279.570769861250 mpge112_d01 1532689279.575697779750 0.004927918500  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39996 tg  32852:456850846:1:1   471700301213295:471700301295825:31655247474039672:31655247504716613 <<1532689824.693262>><<1532689881.337032>> 
4  mpge112_d00 1532689279.580785006250 mpge112_d01 1532689279.585706457500 0.004921451250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39996 tg  32852:456850846:1:2   471700325248911:471700325268531:31655247504853413:31655247535677024 <<1532689824.703276>><<1532689881.347043>> 
5  mpge112_d00 1532689279.590789333000 mpge112_d01 1532689279.595710307250 0.004920974250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39996 tg  32852:456850846:1:3   471700349217378:471700349234289:31655247535774853:31655247566601494 <<1532689824.713287>><<1532689881.357042>> 
6  mpge112_d00 1532689279.600789621500 mpge112_d01 1532689279.605708554500 0.004918933000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39996 tg  32852:456850846:1:4   471700373183001:471700373198670:31655247566743205:31655247597547891 <<1532689824.723297>><<1532689881.367048>> 
7  mpge112_d00 1532689279.610795691500 mpge112_d01 1532689279.615715980500 0.004920289000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39996 tg  32852:456850846:1:5   471700397143620:471700397158803:31655247597645762:31655247628478051 <<1532689824.733305>><<1532689881.377048>> 
8  mpge112_d00 1532689279.620814234000 mpge112_d01 1532689279.625734225000 0.004919991000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39996 tg  32852:456850846:1:6   471700421103564:471700421118387:31655247628615808:31655247659476116 <<1532689824.743313>><<1532689881.387071>> 
9  mpge112_d00 1532689279.630816310750 mpge112_d01 1532689279.635735660750 0.004919350000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39996 tg  32852:456850846:1:7   471700445065182:471700445080077:31655247659573559:31655247690423299 <<1532689824.753322>><<1532689881.397077>> 
10  mpge112_d00 1532689279.640833690750 mpge112_d01 1532689279.645752728000 0.004919037250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39996 tg  32852:456850846:1:8   471700469025180:471700469040381:31655247690522429:31655247721385121 <<1532689824.763331>><<1532689881.407088>> 
11  mpge112_d00 1532689279.650835201250 mpge112_d01 1532689279.655735731000 0.004900529750  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:39996 tg  32852:456850846:1:9   471700492986627:471700493001297:31655247721484003:31655247752294627 <<1532689824.773340>><<1532689881.417082>> 
