2  mpge112_d00 1532695781.432091578750 mpge112_d01 1532695781.437022388000 0.004930809250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:0   0:0:31675352174063941:31675356666005276 <<0.000000>><<1532696383.268855>> 
3  mpge112_d00 1532695781.432208180500 mpge112_d01 1532695781.438200801500 0.005992621000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:1   472256635778721:472256635865310:31675356666227112:31675356669729098 <<1532696326.541273>><<1532696383.270059>> 
4  mpge112_d00 1532695781.432318583250 mpge112_d01 1532695781.439379185500 0.007060602250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:2   472256636115537:472256636137668:31675356669795852:31675356673259041 <<1532696326.541387>><<1532696383.271200>> 
5  mpge112_d00 1532695781.432429507250 mpge112_d01 1532695781.440558374000 0.008128866750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:3   472256636384034:472256636403744:31675356673325849:31675356676907156 <<1532696326.541499>><<1532696383.272380>> 
6  mpge112_d00 1532695781.432540997750 mpge112_d01 1532695781.441736728000 0.009195730250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:4   472256636652549:472256636670792:31675356676974294:31675356680517601 <<1532696326.541610>><<1532696383.273547>> 
7  mpge112_d00 1532695781.432655915500 mpge112_d01 1532695781.442915901500 0.010259986000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:5   472256636916852:472256636935041:31675356680584086:31675356684167052 <<1532696326.541720>><<1532696383.274727>> 
8  mpge112_d00 1532695781.432773679500 mpge112_d01 1532695781.444094285250 0.011320605750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:6   472256637180444:472256637198777:31675356684232084:31675356687902896 <<1532696326.541830>><<1532696383.275935>> 
9  mpge112_d00 1532695781.432884022500 mpge112_d01 1532695781.445273473750 0.012389451250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:7   472256637447447:472256637466050:31675356687968127:31675356691495115 <<1532696326.541942>><<1532696383.277096>> 
10  mpge112_d00 1532695781.432994991500 mpge112_d01 1532695781.446451872500 0.013456881000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:8   472256637712344:472256637730407:31675356691559071:31675356695175255 <<1532696326.542052>><<1532696383.278286>> 
11  mpge112_d00 1532695781.433093354000 mpge112_d01 1532695781.447630256500 0.014536902500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:9   472256637975207:472256637993162:31675356695241588:31675356698739715 <<1532696326.542162>><<1532696383.279439>> 
12  mpge112_d00 1532695781.433205425750 mpge112_d01 1532695781.448809445000 0.015604019250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:10   472256638238898:472256638258041:31675356698805620:31675356702367070 <<1532696326.542273>><<1532696383.280612>> 
13  mpge112_d00 1532695781.433318629750 mpge112_d01 1532695781.449987828750 0.016669199000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:11   472256638501806:472256638526709:31675356702432769:31675356705987215 <<1532696326.542385>><<1532696383.281782>> 
14  mpge112_d00 1532695781.433426737750 mpge112_d01 1532695781.451167002250 0.017740264500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:12   472256638775838:472256638795512:31675356706053286:31675356709623590 <<1532696326.542497>><<1532696383.282958>> 
15  mpge112_d00 1532695781.433537706750 mpge112_d01 1532695781.452345758750 0.018808052000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:13   472256639040582:472256639058969:31675356709689434:31675356713384690 <<1532696326.542607>><<1532696383.284174>> 
16  mpge112_d00 1532695781.433655977250 mpge112_d01 1532695781.453524157500 0.019868180250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:14   472256639303175:472256639327412:31675356713451374:31675356716920426 <<1532696326.542720>><<1532696383.285317>> 
17  mpge112_d00 1532695781.433773726250 mpge112_d01 1532695781.454703331000 0.020929604750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:15   472256639573859:472256639592219:31675356716986345:31675356720576849 <<1532696326.542830>><<1532696383.286500>> 
18  mpge112_d00 1532695781.433883562750 mpge112_d01 1532695781.455881714750 0.021998152000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:16   472256639838351:472256639856729:31675356720643402:31675356724189479 <<1532696326.542940>><<1532696383.287668>> 
19  mpge112_d00 1532695781.433995053250 mpge112_d01 1532695781.457060888500 0.023065835250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:17   472256640101403:472256640120033:31675356724254076:31675356727837833 <<1532696326.543051>><<1532696383.288847>> 
20  mpge112_d00 1532695781.434092894250 mpge112_d01 1532695781.458239287250 0.024146393000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:18   472256640367587:472256640385803:31675356727902196:31675356731445952 <<1532696326.543162>><<1532696383.290014>> 
21  mpge112_d00 1532695781.434202134500 mpge112_d01 1532695781.459417656000 0.025215521500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:19   472256640633015:472256640652284:31675356731510914:31675356735092303 <<1532696326.543273>><<1532696383.291193>> 
22  mpge112_d00 1532695781.434313058750 mpge112_d01 1532695781.460596844500 0.026283785750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:20   472256640897615:472256640916263:31675356735156755:31675356738851742 <<1532696326.543383>><<1532696383.292408>> 
23  mpge112_d00 1532695781.434423446750 mpge112_d01 1532695781.461775228500 0.027351781750  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:21   472256641161333:472256641179981:31675356738916737:31675356742322776 <<1532696326.543493>><<1532696383.293531>> 
24  mpge112_d00 1532695781.434534356000 mpge112_d01 1532695781.462954402000 0.028420046000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:22   472256641426959:472256641445508:31675356742388758:31675356746070318 <<1532696326.543604>><<1532696383.294742>> 
25  mpge112_d00 1532695781.434655517250 mpge112_d01 1532695781.464132785750 0.029477268500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:23   472256641690623:472256641708749:31675356746136541:31675356749589548 <<1532696326.543714>><<1532696383.295880>> 
26  mpge112_d00 1532695781.434761867000 mpge112_d01 1532695781.465311959500 0.030550092500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:24   472256641956699:472256641975293:31675356749656110:31675356753367263 <<1532696326.543826>><<1532696383.297102>> 
27  mpge112_d00 1532695781.434872284500 mpge112_d01 1532695781.466490358000 0.031618073500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:49274 tg  32871:456850846:1:25   472256642223387:472256642241585:31675356753434230:31675356756821043 <<1532696326.543937>><<1532696383.298218>> 
