2  mpge112_d00 1532694884.718159079500 mpge112_d01 1532694884.723114177500 0.004955098000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:50143 tg  32860:456850846:1:0   0:0:31672577631017797:31672583280968033 <<0.000000>><<1532695486.545214>> 
3  mpge112_d00 1532694884.718272298500 mpge112_d01 1532694884.724292546500 0.006020248000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:50143 tg  32860:456850846:1:1   472154810584230:472154810663340:31672583281184096:31672583284536095 <<1532695429.830559>><<1532695486.546368>> 
4  mpge112_d00 1532694884.718386039250 mpge112_d01 1532694884.725470930250 0.007084891000  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:50143 tg  32860:456850846:1:2   472154810912127:472154810928858:31672583284606124:31672583288238642 <<1532695429.830671>><<1532695486.547565>> 
5  mpge112_d00 1532694884.718504369250 mpge112_d01 1532694884.726650118750 0.008145749500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:50143 tg  32860:456850846:1:3   472154811175800:472154811189831:31672583288308299:31672583291742269 <<1532695429.830779>><<1532695486.548698>> 
6  mpge112_d00 1532694884.718602791500 mpge112_d01 1532694884.727828472750 0.009225681250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:50143 tg  32860:456850846:1:4   472154811433704:472154811445791:31672583291811878:31672583295502686 <<1532695429.830886>><<1532695486.549914>> 
7  mpge112_d00 1532694884.718702376000 mpge112_d01 1532694884.729007676250 0.010305300250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:50143 tg  32860:456850846:1:5   472154811690771:472154811702741:31672583295573428:31672583299040427 <<1532695429.830994>><<1532695486.551058>> 
8  mpge112_d00 1532694884.718811556750 mpge112_d01 1532694884.730186030250 0.011374473500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:50143 tg  32860:456850846:1:6   472154811947280:472154811959961:31672583299111565:31672583302682379 <<1532695429.831101>><<1532695486.552235>> 
9  mpge112_d00 1532694884.718917414500 mpge112_d01 1532694884.731364444000 0.012447029500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:50143 tg  32860:456850846:1:7   472154812202295:472154812215561:31672583302753934:31672583306314780 <<1532695429.831208>><<1532695486.553410>> 
10  mpge112_d00 1532694884.719028905000 mpge112_d01 1532694884.732543617500 0.013514712500  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:50143 tg  32860:456850846:1:8   472154812462215:472154812475049:31672583306381525:31672583309970375 <<1532695429.831316>><<1532695486.554591>> 
11  mpge112_d00 1532694884.719136417000 mpge112_d01 1532694884.733823612250 0.014687195250  IPv4[20/1428/64DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:50143 tg  32860:456850846:1:9   472154812723026:472154812735905:31672583310037012:31672583313817737 <<1532695429.831425>><<1532695486.555835>> 
