2  mpge112_d00 1532687405.605199098500 mpge112_d01 1532687405.610222429000 0.005023330500  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:0   0:0:31649447444608682:31649451645191004 <<0.000000>><<1532688007.351154>> 
3  mpge112_d00 1532687405.605244666250 mpge112_d01 1532687405.611400812750 0.006156146500  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:1   471290426305164:471290426397198:31649451645497339:31649451648671312 <<1532687950.744745>><<1532688007.352280>> 
4  mpge112_d00 1532687405.605287850000 mpge112_d01 1532687405.612579986500 0.007292136500  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:2   471290426408304:471290426429661:31649451648778565:31649451652384175 <<1532687950.744759>><<1532688007.353480>> 
5  mpge112_d00 1532687405.605330541750 mpge112_d01 1532687405.613758370250 0.008427828500  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:3   471290426435943:471290426453709:31649451652488790:31649451655915003 <<1532687950.744769>><<1532688007.354622>> 
6  mpge112_d00 1532687405.605383977250 mpge112_d01 1532687405.614936739250 0.009552762000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:4   471290426461737:471290426479305:31649451656019049:31649451659570781 <<1532687950.744780>><<1532688007.355804>> 
7  mpge112_d00 1532687405.605427831500 mpge112_d01 1532687405.616115927750 0.010688096250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:5   471290426486469:471290426505360:31649451659674321:31649451663162617 <<1532687950.744790>><<1532688007.356965>> 
8  mpge112_d00 1532687405.605481267000 mpge112_d01 1532687405.617294311500 0.011813044500  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:6   471290426511840:471290426529237:31649451663267235:31649451666856628 <<1532687950.744800>><<1532688007.358160>> 
9  mpge112_d00 1532687405.605523377750 mpge112_d01 1532687405.618473500000 0.012950122250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:7   471290426537256:471290426609076:31649451666955924:31649451670475699 <<1532687950.744834>><<1532688007.359330>> 
10  mpge112_d00 1532687405.605566650750 mpge112_d01 1532687405.619651869000 0.014085218250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:8   471290426616438:471290426636598:31649451670573465:31649451674202912 <<1532687950.744845>><<1532688007.360535>> 
11  mpge112_d00 1532687405.605620086250 mpge112_d01 1532687405.620831057500 0.015210971250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:9   471290426642430:471290426659125:31649451674301134:31649451677710266 <<1532687950.744855>><<1532688007.361669>> 
12  mpge112_d00 1532687405.605662763000 mpge112_d01 1532687405.622009441250 0.016346678250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:10   471290426665344:471290426682111:31649451677808825:31649451681397680 <<1532687950.744864>><<1532688007.362861>> 
13  mpge112_d00 1532687405.605705455000 mpge112_d01 1532687405.623187825000 0.017482370000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:11   471290426687025:471290426704962:31649451681495516:31649451685004683 <<1532687950.744874>><<1532688007.364027>> 
14  mpge112_d00 1532687405.605758890500 mpge112_d01 1532687405.624366998750 0.018608108250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:12   471290426711145:471290426728236:31649451685102821:31649451688672348 <<1532687950.744884>><<1532688007.365213>> 
15  mpge112_d00 1532687405.605802729750 mpge112_d01 1532687405.625545382500 0.019742652750  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:13   471290426735229:471290426751969:31649451688771562:31649451692308648 <<1532687950.744893>><<1532688007.366389>> 
16  mpge112_d00 1532687405.605856180250 mpge112_d01 1532687405.626724571000 0.020868390750  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:14   471290426756685:471290426773578:31649451692407359:31649451695942571 <<1532687950.744902>><<1532688007.367564>> 
17  mpge112_d00 1532687405.605898857000 mpge112_d01 1532687405.627902940000 0.022004083000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:15   471290426780679:471290426798022:31649451696040559:31649451699570914 <<1532687950.744913>><<1532688007.368737>> 
18  mpge112_d00 1532687405.605942070500 mpge112_d01 1532687405.629081741000 0.023139670500  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:16   471290426804205:471290426823726:31649451699669412:31649451703235018 <<1532687950.744923>><<1532688007.369922>> 
19  mpge112_d00 1532687405.605994984500 mpge112_d01 1532687405.630260929500 0.024265945000  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:17   471290426830629:471290426848395:31649451703334487:31649451706959599 <<1532687950.744934>><<1532688007.371126>> 
20  mpge112_d00 1532687405.606037676250 mpge112_d01 1532687405.631439268500 0.025401592250  IPv4[20/1428/63DF]  UDP[1400] 192.168.186.111:1500  192.168.186.108:42461 tg  32842:456850846:1:18   471290426888049:471290426908083:31649451707058310:31649451710490195 <<1532687950.744959>><<1532688007.372268>> 
